ticker,direction,strategy,entry_time,exit_time,entry_price,exit_price,contracts,delta,underlying_entry,underlying_exit,pnl_pct,pnl_dollars,exit_reason,strength,hold_min,rsi_entry,bb_pct_b,adx_entry,vwap_sd
SPY,CALL,MEAN_REVERSION,2025-09-29T12:53:00-04:00,2025-09-29T13:08:00-04:00,2.5570,2.4580,10,0.450,662.92,662.70,-0.0387,-99.00,TIME_STOP,36,15.0,31.8,0.034,22.3,-1.93
SPY,CALL,MEAN_REVERSION,2025-09-29T15:06:00-04:00,2025-09-29T15:15:00-04:00,2.5570,2.1385,10,0.450,662.93,662.00,-0.1637,-418.50,STOP_LOSS,32,9.0,35.0,0.010,17.7,-1.08
SPY,CALL,MEAN_REVERSION,2025-09-29T15:17:00-04:00,2025-09-29T15:32:00-04:00,2.5538,2.8463,10,0.450,662.09,662.74,0.1145,292.50,TIME_STOP,64,15.0,12.3,-0.273,23.7,-1.95
SPY,CALL,MEAN_REVERSION,2025-09-30T10:38:00-04:00,2025-09-30T10:53:00-04:00,2.5534,2.9719,10,0.450,661.98,662.91,0.1639,418.50,TIME_STOP,75,15.0,31.9,-0.155,8.0,-2.51
SPY,CALL,MEAN_REVERSION,2025-09-30T13:11:00-04:00,2025-09-30T13:26:00-04:00,2.5545,2.4330,10,0.450,662.27,662.00,-0.0476,-121.50,TIME_STOP,65,15.0,18.1,-0.140,16.1,-1.17
SPY,CALL,MEAN_REVERSION,2025-09-30T13:28:00-04:00,2025-09-30T13:43:00-04:00,2.5531,2.7601,10,0.450,661.91,662.37,0.0811,207.00,TIME_STOP,50,15.0,18.4,0.006,19.8,-1.87
SPY,CALL,MEAN_REVERSION,2025-10-03T13:05:00-04:00,2025-10-03T13:18:00-04:00,2.5866,2.7486,10,0.450,670.59,670.95,0.0626,162.00,TRAILING_STOP,55,13.0,11.6,-0.482,23.0,-1.18
SPY,CALL,MEAN_REVERSION,2025-10-03T13:21:00-04:00,2025-10-03T13:36:00-04:00,2.5868,2.5193,10,0.450,670.65,670.50,-0.0261,-67.50,TIME_STOP,32,15.0,29.0,-0.020,28.5,-1.08
SPY,CALL,MEAN_REVERSION,2025-10-07T10:29:00-04:00,2025-10-07T10:44:00-04:00,2.5892,2.4857,10,0.450,671.27,671.04,-0.0400,-103.50,TIME_STOP,69,15.0,22.5,-0.088,24.6,-2.57
SPY,CALL,MEAN_REVERSION,2025-10-07T14:02:00-04:00,2025-10-07T14:17:00-04:00,2.5767,2.7612,10,0.450,668.04,668.45,0.0716,184.50,TIME_STOP,51,15.0,28.7,-0.138,16.3,-1.15
SPY,CALL,MEAN_REVERSION,2025-10-09T12:41:00-04:00,2025-10-09T12:54:00-04:00,2.5854,2.6079,10,0.450,670.29,670.34,0.0087,22.50,TRAILING_STOP,59,13.0,23.4,-0.118,21.8,-1.39
SPY,CALL,MEAN_REVERSION,2025-10-09T12:58:00-04:00,2025-10-09T13:13:00-04:00,2.5832,2.6372,10,0.450,669.72,669.84,0.0209,54.00,TIME_STOP,34,15.0,33.9,-0.065,23.5,-1.88
SPY,CALL,MEAN_REVERSION,2025-10-10T10:59:00-04:00,2025-10-10T11:00:00-04:00,2.5810,1.7035,10,0.450,669.16,667.21,-0.3400,-877.50,STOP_LOSS,75,1.0,14.4,-0.614,10.0,-2.02
SPY,CALL,MEAN_REVERSION,2025-10-13T10:56:00-04:00,2025-10-13T11:11:00-04:00,2.5462,3.0097,10,0.450,660.12,661.15,0.1820,463.50,TIME_STOP,57,15.0,28.1,-0.040,16.5,-1.55
SPY,CALL,MEAN_REVERSION,2025-10-15T11:34:00-04:00,2025-10-15T11:40:00-04:00,2.5719,2.1354,10,0.450,666.78,665.81,-0.1697,-436.50,STOP_LOSS,48,6.0,24.1,-0.135,25.3,-1.09
SPY,CALL,MEAN_REVERSION,2025-10-15T12:47:00-04:00,2025-10-15T13:00:00-04:00,2.5627,1.7752,10,0.450,664.40,662.65,-0.3073,-787.50,STOP_LOSS,37,13.0,29.6,0.033,25.4,-1.75
SPY,CALL,MEAN_REVERSION,2025-10-16T11:26:00-04:00,2025-10-16T11:30:00-04:00,2.5702,2.0212,10,0.450,666.34,665.12,-0.2136,-549.00,STOP_LOSS,53,4.0,30.4,-0.150,11.5,-1.13
SPY,CALL,MEAN_REVERSION,2025-10-16T11:32:00-04:00,2025-10-16T11:40:00-04:00,2.5688,2.3078,10,0.450,665.99,665.41,-0.1016,-261.00,BREAKEVEN_STOP,42,8.0,29.8,-0.060,16.3,-1.31
SPY,CALL,MEAN_REVERSION,2025-10-17T11:14:00-04:00,2025-10-17T11:19:00-04:00,2.5424,2.6054,10,0.450,659.13,659.27,0.0248,63.00,TRAILING_STOP,46,5.0,31.3,-0.041,10.2,-1.35
SPY,CALL,MEAN_REVERSION,2025-10-17T11:23:00-04:00,2025-10-17T11:28:00-04:00,2.5412,2.6447,10,0.450,658.84,659.07,0.0407,103.50,TRAILING_STOP,34,5.0,33.3,0.015,10.9,-1.53
SPY,CALL,MEAN_REVERSION,2025-10-17T11:35:00-04:00,2025-10-17T11:40:00-04:00,2.5404,3.3369,10,0.450,658.61,660.38,0.3135,796.50,TAKE_PROFIT,31,5.0,34.2,0.039,10.6,-1.62
SPY,CALL,MEAN_REVERSION,2025-10-21T13:03:00-04:00,2025-10-21T13:18:00-04:00,2.5874,2.8934,10,0.450,670.81,671.49,0.1183,306.00,TIME_STOP,65,15.0,15.8,-0.325,17.7,-1.20
SPY,CALL,MEAN_REVERSION,2025-10-22T10:29:00-04:00,2025-10-22T10:44:00-04:00,2.5821,2.1906,10,0.450,669.43,668.56,-0.1516,-391.50,STOP_LOSS,75,15.0,20.3,-0.346,23.8,-2.90
SPY,CALL,MEAN_REVERSION,2025-10-22T12:23:00-04:00,2025-10-22T12:30:00-04:00,2.5746,1.4991,10,0.450,667.50,665.11,-0.4177,-1075.50,STOP_LOSS,51,7.0,25.3,-0.000,25.5,-1.83
SPY,CALL,MEAN_REVERSION,2025-10-24T10:56:00-04:00,2025-10-24T11:11:00-04:00,2.6082,2.9322,10,0.450,676.20,676.92,0.1242,324.00,TIME_STOP,51,15.0,30.0,-0.110,19.9,-1.64
SPY,CALL,MEAN_REVERSION,2025-10-27T10:53:00-04:00,2025-10-27T11:08:00-04:00,2.6329,2.6374,10,0.450,682.60,682.61,0.0017,4.50,TIME_STOP,38,15.0,32.9,0.024,15.1,-1.07
SPY,CALL,MEAN_REVERSION,2025-10-28T11:32:00-04:00,2025-10-28T11:47:00-04:00,2.6437,2.5717,10,0.450,685.41,685.25,-0.0272,-72.00,TIME_STOP,46,15.0,31.3,-0.040,14.9,-1.37
SPY,CALL,MEAN_REVERSION,2025-10-29T10:44:00-04:00,2025-10-29T10:59:00-04:00,2.6548,2.6863,10,0.450,688.28,688.35,0.0119,31.50,TIME_STOP,73,15.0,22.5,-0.111,8.4,-2.10
SPY,CALL,MEAN_REVERSION,2025-10-29T11:47:00-04:00,2025-10-29T12:02:00-04:00,2.6538,2.5998,10,0.450,688.01,687.89,-0.0203,-54.00,TIME_STOP,34,15.0,32.5,-0.007,27.5,-1.76
SPY,CALL,MEAN_REVERSION,2025-10-29T13:26:00-04:00,2025-10-29T13:41:00-04:00,2.6531,2.7341,10,0.450,687.83,688.01,0.0305,81.00,TIME_STOP,73,15.0,20.3,-0.489,16.9,-1.92
SPY,CALL,MEAN_REVERSION,2025-10-29T14:35:00-04:00,2025-10-29T14:39:00-04:00,2.6444,1.7264,10,0.450,685.59,683.55,-0.3471,-918.00,STOP_LOSS,83,4.0,21.3,-0.580,17.6,-4.93
SPY,CALL,MEAN_REVERSION,2025-10-30T14:14:00-04:00,2025-10-30T14:29:00-04:00,2.6342,2.6297,10,0.450,682.95,682.94,-0.0017,-4.50,TIME_STOP,56,15.0,25.2,-0.129,16.4,-1.11
SPY,CALL,MEAN_REVERSION,2025-10-30T14:41:00-04:00,2025-10-30T14:56:00-04:00,2.6317,2.8162,10,0.450,682.28,682.69,0.0701,184.50,TIME_STOP,35,15.0,20.1,0.043,25.4,-1.71
SPY,CALL,MEAN_REVERSION,2025-10-30T15:05:00-04:00,2025-10-30T15:20:00-04:00,2.6301,2.3736,10,0.450,681.88,681.31,-0.0975,-256.50,TIME_STOP,66,15.0,25.0,-0.114,23.1,-1.96
SPY,CALL,MEAN_REVERSION,2025-10-30T15:22:00-04:00,2025-10-30T15:37:00-04:00,2.6247,2.9487,10,0.450,680.47,681.19,0.1234,324.00,TIME_STOP,62,15.0,20.2,-0.023,27.6,-2.87
SPY,CALL,MEAN_REVERSION,2025-10-31T11:38:00-04:00,2025-10-31T11:46:00-04:00,2.6350,2.5855,10,0.450,683.15,683.04,-0.0188,-49.50,BREAKEVEN_STOP,52,8.0,27.9,-0.339,16.0,-1.09
SPY,CALL,MEAN_REVERSION,2025-10-31T11:48:00-04:00,2025-10-31T12:00:00-04:00,2.6330,2.2325,10,0.450,682.63,681.74,-0.1521,-400.50,STOP_LOSS,39,12.0,33.8,-0.077,19.1,-1.79
SPY,CALL,MEAN_REVERSION,2025-10-31T12:02:00-04:00,2025-10-31T12:17:00-04:00,2.6300,2.2475,10,0.450,681.84,680.99,-0.1454,-382.50,TIME_STOP,71,15.0,19.5,-0.074,24.0,-2.51
SPY,CALL,MEAN_REVERSION,2025-11-04T12:19:00-05:00,2025-11-04T12:26:00-05:00,2.6074,3.2644,10,0.450,676.00,677.46,0.2520,657.00,TAKE_PROFIT,67,7.0,24.6,-0.136,15.4,-1.29
SPY,CALL,MEAN_REVERSION,2025-11-04T12:41:00-05:00,2025-11-04T12:53:00-05:00,2.6073,2.7648,10,0.450,675.97,676.32,0.0604,157.50,TRAILING_STOP,30,12.0,29.9,-0.021,20.4,-1.25
SPY,CALL,MEAN_REVERSION,2025-11-04T13:20:00-05:00,2025-11-04T13:26:00-05:00,2.6040,2.6535,10,0.450,675.12,675.23,0.0190,49.50,TRAILING_STOP,37,6.0,28.2,-0.011,23.7,-1.75
SPY,CALL,MEAN_REVERSION,2025-11-04T14:38:00-05:00,2025-11-04T14:53:00-05:00,2.6035,2.6395,10,0.450,674.98,675.06,0.0138,36.00,TIME_STOP,62,15.0,25.5,-0.190,16.0,-1.55
SPY,CALL,MEAN_REVERSION,2025-11-07T10:41:00-05:00,2025-11-07T10:56:00-05:00,2.5633,2.1673,10,0.450,664.57,663.69,-0.1545,-396.00,STOP_LOSS,55,15.0,27.5,-0.061,22.4,-1.68
SPY,CALL,MEAN_REVERSION,2025-11-07T10:58:00-05:00,2025-11-07T11:11:00-05:00,2.5597,2.1682,10,0.450,663.63,662.76,-0.1529,-391.50,STOP_LOSS,62,13.0,22.8,-0.010,28.4,-2.07
SPY,CALL,MEAN_REVERSION,2025-11-10T10:42:00-05:00,2025-11-10T10:51:00-05:00,2.6150,1.9895,10,0.450,677.96,676.57,-0.2392,-625.50,STOP_LOSS,56,9.0,31.3,-0.101,21.8,-1.13
SPY,CALL,MEAN_REVERSION,2025-11-10T10:53:00-05:00,2025-11-10T11:02:00-05:00,2.6101,2.1961,10,0.450,676.68,675.76,-0.1586,-414.00,STOP_LOSS,75,9.0,14.1,-0.266,23.8,-2.82
SPY,CALL,MEAN_REVERSION,2025-11-11T10:35:00-05:00,2025-11-11T10:46:00-05:00,2.6187,2.6637,10,0.450,678.92,679.02,0.0172,45.00,TRAILING_STOP,44,11.0,27.4,0.025,23.4,-2.09
SPY,CALL,MEAN_REVERSION,2025-11-13T10:38:00-05:00,2025-11-13T10:42:00-05:00,2.6126,2.6081,10,0.450,677.35,677.34,-0.0017,-4.50,BREAKEVEN_STOP,70,4.0,20.8,-0.004,15.0,-2.12
SPY,CALL,MEAN_REVERSION,2025-11-13T10:44:00-05:00,2025-11-13T10:47:00-05:00,2.6123,2.1173,10,0.450,677.26,676.16,-0.1895,-495.00,STOP_LOSS,44,3.0,24.1,0.037,19.3,-1.91
SPY,CALL,MEAN_REVERSION,2025-11-13T10:49:00-05:00,2025-11-13T11:04:00-05:00,2.6082,2.4372,10,0.450,676.21,675.83,-0.0656,-171.00,TIME_STOP,77,15.0,16.6,-0.147,21.9,-2.37
SPY,CALL,MEAN_REVERSION,2025-11-13T11:41:00-05:00,2025-11-13T11:55:00-05:00,2.6013,2.6508,10,0.450,674.42,674.53,0.0190,49.50,TRAILING_STOP,72,14.0,20.8,-0.208,27.0,-1.90
SPY,CALL,MEAN_REVERSION,2025-11-13T12:59:00-05:00,2025-11-13T13:14:00-05:00,2.6003,2.7488,10,0.450,674.15,674.48,0.0571,148.50,TIME_STOP,37,15.0,30.5,-0.007,13.2,-1.51
SPY,CALL,MEAN_REVERSION,2025-11-13T13:17:00-05:00,2025-11-13T13:28:00-05:00,2.5982,2.1887,10,0.450,673.61,672.70,-0.1576,-409.50,STOP_LOSS,37,11.0,32.3,0.024,15.2,-1.68
SPY,CALL,MEAN_REVERSION,2025-11-17T11:02:00-05:00,2025-11-17T11:12:00-05:00,2.5839,2.1384,10,0.450,669.89,668.90,-0.1724,-445.50,STOP_LOSS,43,10.0,33.5,-0.149,6.3,-1.52
SPY,CALL,MEAN_REVERSION,2025-11-17T11:14:00-05:00,2025-11-17T11:29:00-05:00,2.5792,3.3937,10,0.450,668.67,670.48,0.3158,814.50,TIME_STOP,71,15.0,23.9,-0.113,12.3,-2.12
SPY,CALL,MEAN_REVERSION,2025-11-17T12:55:00-05:00,2025-11-17T13:02:00-05:00,2.5831,2.1511,10,0.450,669.70,668.74,-0.1672,-432.00,STOP_LOSS,60,7.0,16.5,-0.099,20.5,-1.02
SPY,CALL,MEAN_REVERSION,2025-11-17T13:04:00-05:00,2025-11-17T13:19:00-05:00,2.5787,2.8172,10,0.450,668.56,669.09,0.0925,238.50,TIME_STOP,60,15.0,8.7,-0.105,28.0,-1.75
SPY,CALL,MEAN_REVERSION,2025-11-18T11:02:00-05:00,2025-11-18T11:07:00-05:00,2.5309,3.2059,10,0.450,656.16,657.66,0.2667,675.00,TAKE_PROFIT,45,5.0,28.9,-0.064,20.5,-1.80
SPY,CALL,MEAN_REVERSION,2025-11-18T12:32:00-05:00,2025-11-18T12:36:00-05:00,2.5379,3.2309,10,0.450,657.98,659.52,0.2731,693.00,TAKE_PROFIT,54,4.0,23.9,-0.194,18.8,-1.01
SPY,CALL,MEAN_REVERSION,2025-11-19T12:35:00-05:00,2025-11-19T12:43:00-05:00,2.5446,3.1926,10,0.450,659.71,661.15,0.2547,648.00,TAKE_PROFIT,44,8.0,29.6,-0.113,23.3,-1.74
SPY,CALL,MEAN_REVERSION,2025-11-19T14:26:00-05:00,2025-11-19T14:37:00-05:00,2.5446,2.4501,10,0.450,659.71,659.50,-0.0371,-94.50,BREAKEVEN_STOP,66,11.0,22.6,-0.264,12.2,-1.52
SPY,CALL,MEAN_REVERSION,2025-11-19T14:39:00-05:00,2025-11-19T14:53:00-05:00,2.5437,3.2052,10,0.450,659.49,660.96,0.2600,661.50,TAKE_PROFIT,51,14.0,26.7,0.015,17.0,-1.56
SPY,CALL,MEAN_REVERSION,2025-11-20T10:56:00-05:00,2025-11-20T11:02:00-05:00,2.5960,2.1910,10,0.450,673.03,672.13,-0.1560,-405.00,STOP_LOSS,43,6.0,24.2,-0.009,16.8,-1.35
SPY,CALL,MEAN_REVERSION,2025-11-20T11:04:00-05:00,2025-11-20T11:12:00-05:00,2.5908,1.9563,10,0.450,671.70,670.29,-0.2449,-634.50,STOP_LOSS,80,8.0,17.2,-0.103,19.2,-2.69
SPY,CALL,MEAN_REVERSION,2025-11-21T10:35:00-05:00,2025-11-21T10:45:00-05:00,2.5137,3.2112,10,0.450,651.70,653.25,0.2775,697.50,TAKE_PROFIT,71,10.0,31.1,-0.209,14.5,-2.95
SPY,CALL,MEAN_REVERSION,2025-11-21T11:05:00-05:00,2025-11-21T11:09:00-05:00,2.5122,3.2187,10,0.450,651.31,652.88,0.2812,706.50,TAKE_PROFIT,57,4.0,32.9,-0.019,13.1,-2.08
SPY,CALL,MEAN_REVERSION,2025-12-01T10:35:00-05:00,2025-12-01T10:50:00-05:00,2.6200,3.1150,10,0.450,679.26,680.36,0.1889,495.00,TIME_STOP,47,15.0,22.8,0.013,20.9,-1.18
SPY,CALL,MEAN_REVERSION,2025-12-02T10:29:00-05:00,2025-12-02T10:44:00-05:00,2.6290,3.1375,10,0.450,681.58,682.71,0.1934,508.50,TIME_STOP,30,15.0,33.7,0.009,15.4,-1.81
SPY,CALL,MEAN_REVERSION,2025-12-02T11:23:00-05:00,2025-12-02T11:31:00-05:00,2.6246,2.2016,10,0.450,680.44,679.50,-0.1612,-423.00,STOP_LOSS,78,8.0,20.6,-0.065,20.2,-2.66
SPY,CALL,MEAN_REVERSION,2025-12-02T11:33:00-05:00,2025-12-02T11:44:00-05:00,2.6228,2.8253,10,0.450,679.99,680.44,0.0772,202.50,TRAILING_STOP,60,11.0,14.2,-0.064,26.2,-2.07
SPY,CALL,MEAN_REVERSION,2025-12-02T12:56:00-05:00,2025-12-02T13:10:00-05:00,2.6252,2.7107,10,0.450,680.60,680.79,0.0326,85.50,TRAILING_STOP,30,14.0,23.4,0.046,21.0,-1.28
SPY,CALL,MEAN_REVERSION,2025-12-04T14:18:00-05:00,2025-12-04T14:20:00-05:00,2.6349,2.2344,10,0.450,683.12,682.23,-0.1520,-400.50,STOP_LOSS,70,2.0,17.0,-0.154,16.4,-1.16
SPY,CALL,MEAN_REVERSION,2025-12-04T14:22:00-05:00,2025-12-04T14:35:00-05:00,2.6292,3.4527,10,0.450,681.65,683.48,0.3132,823.50,TAKE_PROFIT,80,13.0,6.9,-0.451,20.1,-3.08
SPY,CALL,MEAN_REVERSION,2025-12-05T11:14:00-05:00,2025-12-05T11:28:00-05:00,2.6465,2.6330,10,0.450,686.12,686.09,-0.0051,-13.50,BREAKEVEN_STOP,50,14.0,21.8,0.002,29.9,-1.12
SPY,CALL,MEAN_REVERSION,2025-12-05T12:35:00-05:00,2025-12-05T12:50:00-05:00,2.6414,3.0419,10,0.450,684.82,685.71,0.1516,400.50,TIME_STOP,57,15.0,21.3,-0.072,24.3,-1.93
SPY,CALL,MEAN_REVERSION,2025-12-08T13:35:00-05:00,2025-12-08T13:50:00-05:00,2.6326,2.7406,10,0.450,682.53,682.77,0.0410,108.00,TIME_STOP,39,15.0,20.1,0.001,27.3,-1.56
SPY,CALL,MEAN_REVERSION,2025-12-08T13:56:00-05:00,2025-12-08T14:11:00-05:00,2.6308,2.5318,10,0.450,682.05,681.83,-0.0376,-99.00,TIME_STOP,48,15.0,23.6,-0.054,26.8,-1.86
SPY,CALL,MEAN_REVERSION,2025-12-09T12:49:00-05:00,2025-12-09T13:04:00-05:00,2.6373,2.9118,10,0.450,683.75,684.36,0.1041,274.50,TIME_STOP,51,15.0,16.9,-0.046,22.0,-1.09
SPY,CALL,MEAN_REVERSION,2025-12-09T13:41:00-05:00,2025-12-09T13:56:00-05:00,2.6372,2.9072,10,0.450,683.71,684.31,0.1024,270.00,TIME_STOP,65,15.0,26.2,-0.071,16.0,-1.17
SPY,CALL,MEAN_REVERSION,2025-12-09T14:44:00-05:00,2025-12-09T14:59:00-05:00,2.6359,2.7439,10,0.450,683.39,683.63,0.0410,108.00,TIME_STOP,45,15.0,24.1,-0.004,18.0,-1.63
SPY,CALL,MEAN_REVERSION,2025-12-09T15:26:00-05:00,2025-12-09T15:41:00-05:00,2.6359,2.5639,10,0.450,683.38,683.22,-0.0273,-72.00,TIME_STOP,34,15.0,31.1,0.004,16.7,-1.47
SPY,CALL,MEAN_REVERSION,2025-12-10T10:36:00-05:00,2025-12-10T10:51:00-05:00,2.6306,3.0176,10,0.450,682.02,682.88,0.1471,387.00,TIME_STOP,48,15.0,33.0,-0.051,6.9,-1.65
SPY,CALL,MEAN_REVERSION,2025-12-10T11:02:00-05:00,2025-12-10T11:14:00-05:00,2.6291,3.3041,10,0.450,681.62,683.12,0.2567,675.00,TAKE_PROFIT,65,12.0,31.0,-0.101,13.6,-2.16
SPY,CALL,MEAN_REVERSION,2025-12-15T12:32:00-05:00,2025-12-15T12:46:00-05:00,2.6244,2.7729,10,0.450,680.39,680.72,0.0566,148.50,TRAILING_STOP,37,14.0,31.1,0.018,22.0,-1.04
SPY,CALL,MEAN_REVERSION,2025-12-15T12:50:00-05:00,2025-12-15T13:05:00-05:00,2.6219,3.1124,10,0.450,679.74,680.83,0.1871,490.50,TIME_STOP,48,15.0,27.4,-0.340,20.1,-1.47
SPY,CALL,MEAN_REVERSION,2025-12-15T13:26:00-05:00,2025-12-15T13:41:00-05:00,2.6214,2.9364,10,0.450,679.63,680.33,0.1202,315.00,TIME_STOP,48,15.0,28.3,-0.054,17.5,-1.46
SPY,CALL,MEAN_REVERSION,2025-12-16T12:41:00-05:00,2025-12-16T12:56:00-05:00,2.6110,2.1970,10,0.450,676.92,676.00,-0.1586,-414.00,STOP_LOSS,33,15.0,34.7,0.003,15.0,-1.50
SPY,CALL,MEAN_REVERSION,2025-12-16T12:58:00-05:00,2025-12-16T13:13:00-05:00,2.6065,2.5480,10,0.450,675.77,675.64,-0.0224,-58.50,TIME_STOP,51,15.0,27.0,-0.035,20.5,-2.17
SPY,CALL,MEAN_REVERSION,2025-12-17T13:41:00-05:00,2025-12-17T13:56:00-05:00,2.5944,2.4414,10,0.450,672.62,672.28,-0.0590,-153.00,TIME_STOP,53,15.0,24.1,-0.071,12.0,-1.44
SPY,CALL,MEAN_REVERSION,2025-12-18T12:09:00-05:00,2025-12-18T12:16:00-05:00,2.6107,2.0482,10,0.450,676.86,675.61,-0.2155,-562.50,STOP_LOSS,55,7.0,13.7,-0.414,22.5,-1.25
SPY,CALL,MEAN_REVERSION,2025-12-18T14:56:00-05:00,2025-12-18T15:11:00-05:00,2.6067,3.1422,10,0.450,675.80,676.99,0.2054,535.50,TIME_STOP,39,15.0,33.1,-0.078,18.7,-1.48
SPY,CALL,MEAN_REVERSION,2025-12-22T10:38:00-05:00,2025-12-22T10:53:00-05:00,2.6342,3.0122,10,0.450,682.93,683.77,0.1435,378.00,TIME_STOP,51,15.0,26.9,-0.032,12.9,-1.96
SPY,CALL,MEAN_REVERSION,2025-12-26T11:14:00-05:00,2025-12-26T11:29:00-05:00,2.6612,2.8097,10,0.450,689.93,690.26,0.0558,148.50,TIME_STOP,57,15.0,24.8,-0.294,20.8,-1.75
SPY,CALL,MEAN_REVERSION,2025-12-26T12:02:00-05:00,2025-12-26T12:17:00-05:00,2.6602,2.5567,10,0.450,689.68,689.45,-0.0389,-103.50,TIME_STOP,55,15.0,25.4,-0.041,29.1,-1.92
SPY,CALL,MEAN_REVERSION,2025-12-26T13:23:00-05:00,2025-12-26T13:38:00-05:00,2.6590,2.9290,10,0.450,689.36,689.96,0.1015,270.00,TIME_STOP,63,15.0,25.5,-0.129,17.9,-1.84
SPY,CALL,MEAN_REVERSION,2025-12-29T12:11:00-05:00,2025-12-29T12:26:00-05:00,2.6488,2.4823,10,0.450,686.72,686.35,-0.0629,-166.50,TIME_STOP,41,15.0,31.6,0.036,7.9,-1.64
