ticker,direction,strategy,entry_time,exit_time,entry_price,exit_price,contracts,delta,underlying_entry,underlying_exit,pnl_pct,pnl_dollars,exit_reason,strength,hold_min
QQQ,PUT,MOMENTUM,2025-09-09T10:35:00-04:00,2025-09-09T10:55:00-04:00,1.7327,1.3442,7,0.350,577.56,578.67,-0.2242,-271.95,STOP_LOSS,44,20.0
SPY,CALL,MOMENTUM,2025-09-09T14:11:00-04:00,2025-09-09T14:41:00-04:00,1.9491,1.9946,6,0.350,649.70,649.83,0.0233,27.30,TIME_STOP,53,30.0
SPY,PUT,MOMENTUM,2025-09-10T11:18:00-04:00,2025-09-10T11:48:00-04:00,1.9578,1.7233,6,0.350,652.59,653.26,-0.1198,-140.70,TIME_STOP,32,30.0
SPY,PUT,MOMENTUM,2025-09-10T14:20:00-04:00,2025-09-10T14:50:00-04:00,1.9546,1.9756,6,0.350,651.55,651.49,0.0107,12.60,TIME_STOP,41,30.0
SPY,CALL,MOMENTUM,2025-09-11T11:17:00-04:00,2025-09-11T11:47:00-04:00,1.9718,1.8108,6,0.350,657.28,656.82,-0.0816,-96.60,TIME_STOP,61,30.0
QQQ,CALL,MOMENTUM,2025-09-12T14:32:00-04:00,2025-09-12T15:02:00-04:00,1.7612,1.9922,7,0.350,587.06,587.72,0.1312,161.70,TIME_STOP,53,30.0
QQQ,PUT,MOMENTUM,2025-09-16T11:02:00-04:00,2025-09-16T11:32:00-04:00,1.7726,1.7551,7,0.350,590.85,590.90,-0.0099,-12.25,TIME_STOP,43,30.0
SPY,CALL,MOMENTUM,2025-09-17T14:05:00-04:00,2025-09-17T14:09:00-04:00,1.9847,1.5122,6,0.350,661.56,660.21,-0.2381,-283.50,STOP_LOSS,47,4.0
SPY,PUT,MOMENTUM,2025-09-17T14:19:00-04:00,2025-09-17T14:27:00-04:00,1.9760,1.5035,6,0.350,658.66,660.01,-0.2391,-283.50,STOP_LOSS,63,8.0
QQQ,PUT,MOMENTUM,2025-09-17T14:37:00-04:00,2025-09-17T14:48:00-04:00,1.7627,2.0077,7,0.350,587.56,586.86,0.1390,171.50,TRAILING_STOP,57,11.0
SPY,PUT,MOMENTUM,2025-09-17T14:56:00-04:00,2025-09-17T14:59:00-04:00,1.9691,1.4861,6,0.350,656.37,657.75,-0.2453,-289.80,STOP_LOSS,62,3.0
SPY,CALL,MOMENTUM,2025-09-19T14:02:00-04:00,2025-09-19T14:32:00-04:00,1.9880,1.9775,6,0.350,662.66,662.63,-0.0053,-6.30,TIME_STOP,33,30.0
QQQ,CALL,MOMENTUM,2025-09-22T11:02:00-04:00,2025-09-22T11:32:00-04:00,1.8013,1.7593,6,0.350,600.43,600.31,-0.0233,-25.20,TIME_STOP,70,30.0
SPY,CALL,MOMENTUM,2025-09-22T14:02:00-04:00,2025-09-22T14:32:00-04:00,1.9991,2.0831,6,0.350,666.35,666.59,0.0420,50.40,TIME_STOP,87,30.0
QQQ,CALL,MOMENTUM,2025-09-22T14:56:00-04:00,2025-09-22T15:26:00-04:00,1.8072,1.8912,6,0.350,602.41,602.65,0.0465,50.40,TIME_STOP,68,30.0
SPY,PUT,MOMENTUM,2025-09-23T14:56:00-04:00,2025-09-23T15:26:00-04:00,1.9870,1.9800,6,0.350,662.34,662.36,-0.0035,-4.20,TIME_STOP,60,30.0
QQQ,PUT,MOMENTUM,2025-09-24T11:11:00-04:00,2025-09-24T11:41:00-04:00,1.7912,1.9767,6,0.350,597.07,596.54,0.1036,111.30,TIME_STOP,60,30.0
SPY,PUT,MOMENTUM,2025-09-25T14:01:00-04:00,2025-09-25T14:15:00-04:00,1.9651,1.5206,6,0.350,655.05,656.32,-0.2262,-266.70,STOP_LOSS,62,14.0
QQQ,CALL,MOMENTUM,2025-09-25T14:41:00-04:00,2025-09-25T15:11:00-04:00,1.7808,1.7703,7,0.350,593.60,593.57,-0.0059,-7.35,TIME_STOP,43,30.0
QQQ,PUT,MOMENTUM,2025-09-26T10:29:00-04:00,2025-09-26T10:40:00-04:00,1.7767,1.2797,7,0.350,592.23,593.65,-0.2797,-347.90,STOP_LOSS,50,11.0
SPY,CALL,MOMENTUM,2025-09-26T14:47:00-04:00,2025-09-26T15:17:00-04:00,1.9855,1.9435,6,0.350,661.83,661.71,-0.0212,-25.20,TIME_STOP,42,30.0
SPY,PUT,MOMENTUM,2025-09-29T14:05:00-04:00,2025-09-29T14:35:00-04:00,1.9894,1.8985,6,0.350,663.15,663.41,-0.0457,-54.60,TIME_STOP,31,30.0
QQQ,CALL,MOMENTUM,2025-10-01T14:00:00-04:00,2025-10-01T14:30:00-04:00,1.8090,1.9245,6,0.350,602.99,603.32,0.0638,69.30,TIME_STOP,57,30.0
SPY,CALL,MOMENTUM,2025-10-01T14:44:00-04:00,2025-10-01T15:14:00-04:00,2.0074,1.9900,6,0.350,669.15,669.10,-0.0087,-10.50,TIME_STOP,82,30.0
SPY,PUT,MOMENTUM,2025-10-02T10:47:00-04:00,2025-10-02T11:17:00-04:00,2.0037,2.1822,6,0.350,667.89,667.38,0.0891,107.10,TIME_STOP,52,30.0
SPY,CALL,MOMENTUM,2025-10-03T11:26:00-04:00,2025-10-03T11:56:00-04:00,2.0156,2.2291,6,0.350,671.87,672.48,0.1059,128.10,TIME_STOP,35,30.0
SPY,PUT,MOMENTUM,2025-10-03T14:00:00-04:00,2025-10-03T14:19:00-04:00,2.0065,1.6040,6,0.350,668.84,669.99,-0.2006,-241.50,STOP_LOSS,51,19.0
SPY,PUT,MOMENTUM,2025-10-07T10:35:00-04:00,2025-10-07T11:05:00-04:00,2.0132,2.4087,6,0.350,671.07,669.94,0.1965,237.30,TIME_STOP,39,30.0
SPY,PUT,MOMENTUM,2025-10-07T11:10:00-04:00,2025-10-07T11:40:00-04:00,2.0079,2.2914,6,0.350,669.30,668.49,0.1412,170.10,TIME_STOP,73,30.0
SPY,CALL,MOMENTUM,2025-10-08T11:26:00-04:00,2025-10-08T11:56:00-04:00,2.0178,2.1368,6,0.350,672.59,672.93,0.0590,71.40,TIME_STOP,66,30.0
QQQ,CALL,MOMENTUM,2025-10-08T14:02:00-04:00,2025-10-08T14:32:00-04:00,1.8306,1.8446,6,0.350,610.21,610.25,0.0076,8.40,TIME_STOP,60,30.0
SPY,PUT,MOMENTUM,2025-10-09T10:41:00-04:00,2025-10-09T11:11:00-04:00,2.0119,1.7564,6,0.350,670.63,671.36,-0.1270,-153.30,TIME_STOP,57,30.0
QQQ,PUT,MOMENTUM,2025-10-10T11:11:00-04:00,2025-10-10T11:18:00-04:00,1.8158,2.7993,6,0.350,605.28,602.47,0.5416,590.10,TAKE_PROFIT,54,7.0
SPY,PUT,MOMENTUM,2025-10-10T11:23:00-04:00,2025-10-10T11:32:00-04:00,1.9911,3.2756,6,0.350,663.69,660.02,0.6451,770.70,TAKE_PROFIT,59,9.0
QQQ,PUT,MOMENTUM,2025-10-10T14:50:00-04:00,2025-10-10T15:20:00-04:00,1.7831,2.0701,7,0.350,594.37,593.55,0.1610,200.90,TIME_STOP,54,30.0
QQQ,CALL,MOMENTUM,2025-10-13T14:32:00-04:00,2025-10-13T14:42:00-04:00,1.8086,1.4201,6,0.350,602.86,601.75,-0.2148,-233.10,STOP_LOSS,53,10.0
SPY,CALL,MOMENTUM,2025-10-14T14:05:00-04:00,2025-10-14T14:35:00-04:00,1.9945,2.0505,6,0.350,664.82,664.98,0.0281,33.60,TIME_STOP,70,30.0
QQQ,PUT,MOMENTUM,2025-10-16T14:11:00-04:00,2025-10-16T14:22:00-04:00,1.7939,2.0249,6,0.350,597.96,597.30,0.1288,138.60,TRAILING_STOP,47,11.0
SPY,PUT,MOMENTUM,2025-10-16T14:32:00-04:00,2025-10-16T14:38:00-04:00,1.9732,1.5637,6,0.350,657.72,658.89,-0.2075,-245.70,STOP_LOSS,59,6.0
QQQ,PUT,MOMENTUM,2025-10-16T14:48:00-04:00,2025-10-16T15:10:00-04:00,1.7956,1.4211,6,0.350,598.55,599.62,-0.2086,-224.70,STOP_LOSS,61,22.0
QQQ,CALL,MOMENTUM,2025-10-17T14:23:00-04:00,2025-10-17T14:53:00-04:00,1.8142,1.5937,6,0.350,604.72,604.09,-0.1215,-132.30,TIME_STOP,53,30.0
SPY,CALL,MOMENTUM,2025-10-20T11:02:00-04:00,2025-10-20T11:32:00-04:00,2.0132,1.9677,6,0.350,671.08,670.95,-0.0226,-27.30,TIME_STOP,68,30.0
QQQ,CALL,MOMENTUM,2025-10-20T14:00:00-04:00,2025-10-20T14:30:00-04:00,1.8373,1.7988,6,0.350,612.43,612.32,-0.0210,-23.10,TIME_STOP,69,30.0
SPY,PUT,MOMENTUM,2025-10-22T10:32:00-04:00,2025-10-22T11:01:00-04:00,2.0072,1.5872,6,0.350,669.07,670.27,-0.2092,-252.00,STOP_LOSS,51,29.0
SPY,PUT,MOMENTUM,2025-10-22T11:23:00-04:00,2025-10-22T11:46:00-04:00,2.0039,1.5839,6,0.350,667.96,669.16,-0.2096,-252.00,STOP_LOSS,50,23.0
SPY,PUT,MOMENTUM,2025-10-22T14:00:00-04:00,2025-10-22T14:30:00-04:00,1.9956,1.8066,6,0.350,665.20,665.74,-0.0947,-113.40,TIME_STOP,62,30.0
QQQ,CALL,MOMENTUM,2025-10-24T14:53:00-04:00,2025-10-24T15:23:00-04:00,1.8532,2.0632,6,0.350,617.72,618.32,0.1133,126.00,TIME_STOP,53,30.0
SPY,CALL,MOMENTUM,2025-10-28T14:17:00-04:00,2025-10-28T14:47:00-04:00,2.0643,2.0048,6,0.350,688.10,687.93,-0.0288,-35.70,TIME_STOP,77,30.0
SPY,PUT,MOMENTUM,2025-10-29T14:44:00-04:00,2025-10-29T14:46:00-04:00,2.0499,1.4689,6,0.350,683.29,684.95,-0.2834,-348.60,STOP_LOSS,57,2.0
QQQ,PUT,MOMENTUM,2025-11-03T14:32:00-05:00,2025-11-03T15:02:00-05:00,1.8955,1.7555,6,0.350,631.84,632.24,-0.0739,-84.00,TIME_STOP,56,30.0
QQQ,CALL,MOMENTUM,2025-11-05T11:26:00-05:00,2025-11-05T11:56:00-05:00,1.8696,2.2826,6,0.350,623.21,624.39,0.2209,247.80,TIME_STOP,56,30.0
SPY,CALL,MOMENTUM,2025-11-05T14:02:00-05:00,2025-11-05T14:32:00-05:00,2.0406,2.1491,6,0.350,680.19,680.50,0.0532,65.10,TIME_STOP,61,30.0
QQQ,CALL,MOMENTUM,2025-11-05T14:53:00-05:00,2025-11-05T15:23:00-05:00,1.8789,1.7284,6,0.350,626.30,625.87,-0.0801,-90.30,TIME_STOP,52,30.0
SPY,PUT,MOMENTUM,2025-11-06T10:38:00-05:00,2025-11-06T11:08:00-05:00,2.0163,2.1423,6,0.350,672.11,671.75,0.0625,75.60,TIME_STOP,57,30.0
SPY,PUT,MOMENTUM,2025-11-07T10:47:00-05:00,2025-11-07T11:17:00-05:00,1.9928,2.5983,6,0.350,664.28,662.55,0.3038,363.30,TIME_STOP,49,30.0
SPY,PUT,MOMENTUM,2025-11-07T11:22:00-05:00,2025-11-07T11:52:00-05:00,1.9902,2.0882,6,0.350,663.40,663.12,0.0492,58.80,TIME_STOP,60,30.0
SPY,CALL,MOMENTUM,2025-11-07T14:39:00-05:00,2025-11-07T15:09:00-05:00,2.0051,2.4251,6,0.350,668.38,669.58,0.2095,252.00,TIME_STOP,41,30.0
QQQ,PUT,MOMENTUM,2025-11-10T11:02:00-05:00,2025-11-10T11:32:00-05:00,1.8541,1.8226,6,0.350,618.03,618.12,-0.0170,-18.90,TIME_STOP,43,30.0
