ticker,direction,strategy,entry_time,exit_time,entry_price,exit_price,contracts,delta,underlying_entry,underlying_exit,pnl_pct,pnl_dollars,exit_reason,strength,hold_min
QQQ,PUT,DAY2,2025-10-13T14:00:00+00:00,2025-10-13T14:30:00+00:00,2.0622,2.8942,6,0.400,601.48,599.40,0.4034,499.20,TIME_STOP,62,30.0
QQQ,PUT,DAY2,2025-10-13T14:35:00+00:00,2025-10-13T14:56:00+00:00,2.0594,3.1514,6,0.400,600.66,597.93,0.5303,655.20,TAKE_PROFIT,62,21.0
NVDA,CALL,DAY2,2025-10-29T14:00:00+00:00,2025-10-29T14:03:00+00:00,1.4536,1.1056,4,0.400,211.98,211.11,-0.2394,-139.20,STOP_LOSS,62,3.0
NVDA,CALL,DAY2,2025-10-29T14:13:00+00:00,2025-10-29T14:40:00+00:00,1.4395,1.7235,4,0.400,209.93,210.64,0.1973,113.60,TRAILING_STOP,47,27.0
NVDA,CALL,DAY2,2025-10-29T14:45:00+00:00,2025-10-29T14:49:00+00:00,1.4389,1.0709,4,0.400,209.84,208.92,-0.2558,-147.20,STOP_LOSS,47,4.0
QQQ,PUT,DAY2,2025-11-07T14:30:00+00:00,2025-11-07T14:39:00+00:00,2.0805,3.2605,6,0.400,606.81,603.86,0.5672,708.00,TAKE_PROFIT,59,9.0
QQQ,PUT,DAY2,2025-11-07T14:44:00+00:00,2025-11-07T14:56:00+00:00,2.0746,1.6186,6,0.400,605.10,606.24,-0.2198,-273.60,STOP_LOSS,74,12.0
QQQ,PUT,DAY2,2025-11-14T14:31:00+00:00,2025-11-14T14:35:00+00:00,2.0530,1.8210,6,0.400,598.78,599.36,-0.1130,-139.20,TRAILING_STOP,46,4.0
QQQ,PUT,DAY2,2025-11-14T14:45:00+00:00,2025-11-14T14:48:00+00:00,2.0660,1.4900,6,0.400,602.58,604.02,-0.2788,-345.60,STOP_LOSS,31,3.0
QQQ,PUT,DAY2,2025-11-14T14:58:00+00:00,2025-11-14T15:15:00+00:00,2.0745,2.2745,6,0.400,605.06,604.56,0.0964,120.00,TRAILING_STOP,31,17.0
QQQ,PUT,DAY2,2025-11-21T14:30:00+00:00,2025-11-21T14:40:00+00:00,2.0180,2.2340,6,0.400,588.57,588.03,0.1070,129.60,TRAILING_STOP,65,10.0
QQQ,PUT,DAY2,2025-11-21T14:45:00+00:00,2025-11-21T14:48:00+00:00,2.0095,1.3055,6,0.400,586.10,587.86,-0.3503,-422.40,STOP_LOSS,80,3.0
QQQ,PUT,DAY2,2025-11-21T14:58:00+00:00,2025-11-21T15:02:00+00:00,2.0144,3.0504,6,0.400,587.54,584.95,0.5143,621.60,TAKE_PROFIT,80,4.0
NVDA,PUT,DAY2,2025-12-15T14:31:00+00:00,2025-12-15T14:40:00+00:00,1.2175,1.8535,10,0.400,177.55,175.96,0.5224,636.00,TAKE_PROFIT,36,9.0
NVDA,PUT,DAY2,2025-12-15T14:45:00+00:00,2025-12-15T14:49:00+00:00,1.2128,0.7968,10,0.400,176.87,177.91,-0.3430,-416.00,STOP_LOSS,51,4.0
NVDA,PUT,DAY2,2025-12-15T14:59:00+00:00,2025-12-15T15:05:00+00:00,1.2152,0.9272,10,0.400,177.21,177.93,-0.2370,-288.00,STOP_LOSS,36,6.0
NVDA,CALL,DAY2,2025-12-22T14:31:00+00:00,2025-12-22T15:01:00+00:00,1.2557,1.3997,9,0.400,183.12,183.48,0.1147,129.60,TIME_STOP,48,30.0
NVDA,CALL,DAY2,2025-12-24T14:31:00+00:00,2025-12-24T14:42:00+00:00,1.2865,1.3585,9,0.400,187.62,187.80,0.0560,64.80,TRAILING_STOP,36,11.0
NVDA,CALL,DAY2,2025-12-24T14:47:00+00:00,2025-12-24T15:17:00+00:00,1.2889,1.3609,9,0.400,187.96,188.14,0.0559,64.80,TIME_STOP,36,30.0
QQQ,PUT,DAY2,2026-01-21T14:30:00+00:00,2026-01-21T14:43:00+00:00,2.0912,2.2872,5,0.400,609.93,609.44,0.0937,98.00,TRAILING_STOP,56,13.0
QQQ,PUT,DAY2,2026-01-21T14:48:00+00:00,2026-01-21T14:52:00+00:00,2.0913,1.4473,5,0.400,609.96,611.57,-0.3079,-322.00,STOP_LOSS,56,4.0
NVDA,CALL,DAY2,2026-02-09T14:30:00+00:00,2026-02-09T14:33:00+00:00,1.2719,1.9279,9,0.400,185.48,187.12,0.5158,590.40,TAKE_PROFIT,64,3.0
NVDA,CALL,DAY2,2026-02-09T14:38:00+00:00,2026-02-09T14:42:00+00:00,1.2935,2.0255,9,0.400,188.63,190.46,0.5659,658.80,TAKE_PROFIT,64,4.0
NVDA,CALL,DAY2,2026-02-09T14:53:00+00:00,2026-02-09T14:57:00+00:00,1.3147,0.9947,9,0.400,191.72,190.92,-0.2434,-288.00,STOP_LOSS,64,4.0
QQQ,PUT,DAY2,2026-02-13T14:30:00+00:00,2026-02-13T14:32:00+00:00,2.0585,1.6345,6,0.400,600.39,601.45,-0.2060,-254.40,STOP_LOSS,48,2.0
QQQ,PUT,DAY2,2026-02-13T14:42:00+00:00,2026-02-13T14:43:00+00:00,2.0470,1.2550,6,0.400,597.04,599.02,-0.3869,-475.20,STOP_LOSS,62,1.0
QQQ,PUT,DAY2,2026-02-13T14:53:00+00:00,2026-02-13T14:55:00+00:00,2.0580,1.5260,6,0.400,600.24,601.57,-0.2585,-319.20,STOP_LOSS,48,2.0
NVDA,PUT,DAY2,2026-02-27T14:31:00+00:00,2026-02-27T14:32:00+00:00,1.2354,0.8394,10,0.400,180.16,181.15,-0.3205,-396.00,STOP_LOSS,80,1.0
NVDA,PUT,DAY2,2026-02-27T14:42:00+00:00,2026-02-27T14:48:00+00:00,1.2351,0.8271,10,0.400,180.12,181.14,-0.3303,-408.00,STOP_LOSS,80,6.0
NVDA,PUT,DAY2,2026-03-02T14:30:00+00:00,2026-03-02T14:31:00+00:00,1.2093,0.6653,10,0.400,176.36,177.72,-0.4498,-544.00,STOP_LOSS,48,1.0
NVDA,PUT,DAY2,2026-03-02T14:44:00+00:00,2026-03-02T15:06:00+00:00,1.2314,0.9234,10,0.400,179.58,180.35,-0.2501,-308.00,STOP_LOSS,48,22.0
QQQ,CALL,DAY2,2026-03-10T14:00:00+00:00,2026-03-10T14:07:00+00:00,2.0788,2.0348,6,0.400,606.32,606.21,-0.0212,-26.40,TRAILING_STOP,48,7.0
QQQ,CALL,DAY2,2026-03-10T14:17:00+00:00,2026-03-10T14:30:00+00:00,2.0782,3.1742,6,0.400,606.14,608.88,0.5274,657.60,TAKE_PROFIT,48,13.0
QQQ,CALL,DAY2,2026-03-10T14:35:00+00:00,2026-03-10T15:00:00+00:00,2.0892,3.1412,5,0.400,609.36,611.99,0.5035,526.00,TAKE_PROFIT,62,25.0
