ticker,direction,strategy,entry_time,exit_time,entry_price,exit_price,contracts,delta,underlying_entry,underlying_exit,pnl_pct,pnl_dollars,exit_reason,strength,hold_min,rsi_entry,bb_pct_b,adx_entry,vwap_sd
SPY,CALL,MEAN_REVERSION,2025-09-23T11:41:00-04:00,2025-09-23T11:56:00-04:00,2.3964,2.3838,10,0.420,665.67,665.64,-0.0053,-12.60,TIME_STOP,82,15.0,20.0,-0.170,18.0,-2.96
SPY,CALL,MEAN_REVERSION,2025-09-29T11:11:00-04:00,2025-09-29T11:26:00-04:00,2.3903,2.2727,10,0.420,663.97,663.69,-0.0492,-117.60,TIME_STOP,65,15.0,24.7,-0.084,10.2,-1.91
SPY,CALL,MEAN_REVERSION,2025-09-29T15:12:00-04:00,2025-09-29T15:27:00-04:00,2.3852,2.4776,10,0.420,662.55,662.77,0.0387,92.40,TIME_STOP,47,15.0,23.2,-0.100,19.6,-1.54
SPY,PUT,MEAN_REVERSION,2025-09-30T12:20:00-04:00,2025-09-30T12:35:00-04:00,2.3887,2.4013,10,0.420,663.53,663.50,0.0053,12.60,TIME_STOP,65,15.0,73.5,1.055,11.8,2.07
SPY,PUT,MEAN_REVERSION,2025-09-30T14:11:00-04:00,2025-09-30T14:26:00-04:00,2.3889,2.2167,10,0.420,663.58,663.99,-0.0721,-172.20,TIME_STOP,60,15.0,77.4,1.164,17.8,1.87
SPY,PUT,MEAN_REVERSION,2025-10-01T13:05:00-04:00,2025-10-01T13:20:00-04:00,2.4024,2.2512,10,0.420,667.34,667.70,-0.0629,-151.20,TIME_STOP,41,15.0,73.8,1.079,22.2,1.67
SPY,PUT,MEAN_REVERSION,2025-10-03T11:56:00-04:00,2025-10-03T12:11:00-04:00,2.4209,2.4713,10,0.420,672.48,672.36,0.0208,50.40,TIME_STOP,50,15.0,77.0,1.201,24.7,1.90
SPY,PUT,MEAN_REVERSION,2025-10-06T11:47:00-04:00,2025-10-06T12:02:00-04:00,2.4181,2.3551,10,0.420,671.70,671.85,-0.0261,-63.00,TIME_STOP,64,15.0,83.2,1.055,19.3,2.24
SPY,PUT,MEAN_REVERSION,2025-10-06T13:23:00-04:00,2025-10-06T13:38:00-04:00,2.4196,2.4658,10,0.420,672.12,672.01,0.0191,46.20,TIME_STOP,62,15.0,76.6,1.230,13.2,2.04
SPY,CALL,MEAN_REVERSION,2025-10-07T10:29:00-04:00,2025-10-07T10:44:00-04:00,2.4166,2.3200,10,0.420,671.27,671.04,-0.0400,-96.60,TIME_STOP,51,15.0,22.5,-0.029,24.6,-2.57
SPY,CALL,MEAN_REVERSION,2025-10-10T10:59:00-04:00,2025-10-10T11:00:00-04:00,2.4090,1.5900,10,0.420,669.16,667.21,-0.3400,-819.00,STOP_LOSS,75,1.0,14.4,-0.503,10.0,-2.02
SPY,CALL,MEAN_REVERSION,2025-10-13T10:56:00-04:00,2025-10-13T11:11:00-04:00,2.3764,2.8090,10,0.420,660.12,661.15,0.1820,432.60,TIME_STOP,40,15.0,28.1,0.014,16.5,-1.55
SPY,PUT,MEAN_REVERSION,2025-10-14T11:05:00-04:00,2025-10-14T11:19:00-04:00,2.3797,2.9551,10,0.420,661.02,659.65,0.2418,575.40,TAKE_PROFIT,50,14.0,77.2,0.975,9.6,1.96
SPY,PUT,MEAN_REVERSION,2025-10-14T11:44:00-04:00,2025-10-14T11:50:00-04:00,2.3806,1.8892,10,0.420,661.29,662.46,-0.2064,-491.40,STOP_LOSS,41,6.0,73.2,1.058,11.8,1.65
SPY,PUT,MEAN_REVERSION,2025-10-14T11:52:00-04:00,2025-10-14T12:07:00-04:00,2.3857,2.8141,10,0.420,662.70,661.68,0.1796,428.40,TIME_STOP,85,15.0,83.6,1.167,15.6,2.11
SPY,PUT,MEAN_REVERSION,2025-10-16T10:41:00-04:00,2025-10-16T10:55:00-04:00,2.4052,2.5270,10,0.420,668.10,667.81,0.0506,121.80,TRAILING_STOP,65,14.0,71.3,1.055,12.0,2.66
SPY,CALL,MEAN_REVERSION,2025-10-16T11:29:00-04:00,2025-10-16T11:40:00-04:00,2.3970,2.2248,10,0.420,665.82,665.41,-0.0718,-172.20,BREAKEVEN_STOP,54,11.0,25.3,-0.165,13.8,-1.81
SPY,CALL,MEAN_REVERSION,2025-10-16T11:42:00-04:00,2025-10-16T11:56:00-04:00,2.3941,1.9951,10,0.420,665.02,664.07,-0.1667,-399.00,STOP_LOSS,53,14.0,25.4,-0.042,19.8,-2.48
SPY,CALL,MEAN_REVERSION,2025-10-16T14:05:00-04:00,2025-10-16T14:11:00-04:00,2.3760,2.0190,10,0.420,660.00,659.15,-0.1503,-357.00,STOP_LOSS,54,6.0,22.2,-0.124,22.3,-1.81
SPY,PUT,MEAN_REVERSION,2025-10-17T12:02:00-04:00,2025-10-17T12:17:00-04:00,2.3849,2.2463,10,0.420,662.48,662.81,-0.0581,-138.60,TIME_STOP,43,15.0,73.8,0.968,16.0,1.65
SPY,PUT,MEAN_REVERSION,2025-10-17T14:05:00-04:00,2025-10-17T14:15:00-04:00,2.3896,2.3728,10,0.420,663.78,663.82,-0.0070,-16.80,BREAKEVEN_STOP,58,10.0,78.0,1.088,18.3,2.09
SPY,PUT,MEAN_REVERSION,2025-10-17T14:20:00-04:00,2025-10-17T14:35:00-04:00,2.3940,2.4696,10,0.420,664.99,664.81,0.0316,75.60,TIME_STOP,59,15.0,84.4,1.013,24.9,2.70
SPY,PUT,MEAN_REVERSION,2025-10-20T13:03:00-04:00,2025-10-20T13:18:00-04:00,2.4173,2.2325,10,0.420,671.48,671.92,-0.0764,-184.80,TIME_STOP,52,15.0,77.5,1.090,14.9,1.57
SPY,PUT,MEAN_REVERSION,2025-10-21T10:56:00-04:00,2025-10-21T11:11:00-04:00,2.4204,2.2860,10,0.420,672.34,672.66,-0.0555,-134.40,TIME_STOP,54,15.0,73.8,1.025,15.1,2.50
SPY,CALL,MEAN_REVERSION,2025-10-22T10:29:00-04:00,2025-10-22T10:44:00-04:00,2.4099,2.0445,10,0.420,669.43,668.56,-0.1516,-365.40,STOP_LOSS,66,15.0,20.3,-0.262,23.8,-2.90
SPY,PUT,MEAN_REVERSION,2025-10-23T13:38:00-04:00,2025-10-23T13:53:00-04:00,2.4196,2.3734,10,0.420,672.11,672.22,-0.0191,-46.20,TIME_STOP,62,15.0,73.7,1.195,16.7,2.27
SPY,PUT,MEAN_REVERSION,2025-10-24T11:20:00-04:00,2025-10-24T11:35:00-04:00,2.4406,2.4658,10,0.420,677.95,677.89,0.0103,25.20,TIME_STOP,46,15.0,74.7,1.019,17.3,1.86
SPY,PUT,MEAN_REVERSION,2025-10-27T11:41:00-04:00,2025-10-27T11:56:00-04:00,2.4609,2.5659,10,0.420,683.59,683.34,0.0427,105.00,TIME_STOP,57,15.0,76.6,0.953,17.0,2.28
SPY,PUT,MEAN_REVERSION,2025-10-27T14:44:00-04:00,2025-10-27T14:59:00-04:00,2.4627,2.4333,10,0.420,684.07,684.14,-0.0119,-29.40,TIME_STOP,47,15.0,71.9,1.065,17.2,1.76
SPY,CALL,MEAN_REVERSION,2025-10-28T11:35:00-04:00,2025-10-28T11:50:00-04:00,2.4664,2.5924,10,0.420,685.10,685.40,0.0511,126.00,TIME_STOP,61,15.0,22.9,-0.122,17.3,-1.94
SPY,PUT,MEAN_REVERSION,2025-10-28T15:26:00-04:00,2025-10-28T15:41:00-04:00,2.4790,2.9536,10,0.420,688.60,687.47,0.1915,474.60,TIME_STOP,55,15.0,76.1,1.258,23.0,2.00
SPY,CALL,MEAN_REVERSION,2025-10-29T10:44:00-04:00,2025-10-29T10:59:00-04:00,2.4778,2.5072,10,0.420,688.28,688.35,0.0119,29.40,TIME_STOP,56,15.0,22.5,-0.050,8.4,-2.10
SPY,CALL,MEAN_REVERSION,2025-10-29T13:26:00-04:00,2025-10-29T13:41:00-04:00,2.4762,2.5518,10,0.420,687.83,688.01,0.0305,75.60,TIME_STOP,65,15.0,20.3,-0.390,16.9,-1.92
SPY,CALL,MEAN_REVERSION,2025-10-29T14:35:00-04:00,2025-10-29T14:39:00-04:00,2.4681,1.6113,10,0.420,685.59,683.55,-0.3471,-856.80,STOP_LOSS,74,4.0,21.3,-0.472,17.6,-4.93
SPY,CALL,MEAN_REVERSION,2025-10-30T15:05:00-04:00,2025-10-30T15:20:00-04:00,2.4548,2.2154,10,0.420,681.88,681.31,-0.0975,-239.40,TIME_STOP,50,15.0,25.0,-0.052,23.1,-1.96
SPY,CALL,MEAN_REVERSION,2025-10-31T11:41:00-04:00,2025-10-31T11:46:00-04:00,2.4581,2.5589,10,0.420,682.80,683.04,0.0410,100.80,TRAILING_STOP,54,5.0,23.3,-0.214,17.4,-1.62
SPY,CALL,MEAN_REVERSION,2025-10-31T11:59:00-04:00,2025-10-31T12:11:00-04:00,2.4559,2.0569,10,0.420,682.19,681.24,-0.1625,-399.00,STOP_LOSS,54,12.0,23.4,0.006,22.4,-2.26
SPY,CALL,MEAN_REVERSION,2025-11-04T14:38:00-05:00,2025-11-04T14:53:00-05:00,2.4299,2.4635,10,0.420,674.98,675.06,0.0138,33.60,TIME_STOP,54,15.0,25.5,-0.121,16.0,-1.55
SPY,PUT,MEAN_REVERSION,2025-11-05T11:44:00-05:00,2025-11-05T11:59:00-05:00,2.4446,2.3060,10,0.420,679.05,679.38,-0.0567,-138.60,TIME_STOP,41,15.0,80.2,0.993,20.8,1.85
SPY,CALL,MEAN_REVERSION,2025-11-07T10:44:00-05:00,2025-11-07T10:59:00-05:00,2.3913,2.0091,10,0.420,664.24,663.33,-0.1598,-382.20,STOP_LOSS,49,15.0,24.4,-0.039,24.0,-2.00
SPY,PUT,MEAN_REVERSION,2025-11-07T14:32:00-05:00,2025-11-07T14:40:00-05:00,2.4031,1.7479,10,0.420,667.53,669.09,-0.2726,-655.20,STOP_LOSS,64,8.0,85.5,1.096,24.6,2.00
SPY,CALL,MEAN_REVERSION,2025-11-10T10:44:00-05:00,2025-11-10T10:51:00-05:00,2.4399,1.9443,10,0.420,677.75,676.57,-0.2031,-495.60,STOP_LOSS,54,7.0,25.5,-0.121,21.3,-1.57
SPY,CALL,MEAN_REVERSION,2025-11-10T10:53:00-05:00,2025-11-10T11:02:00-05:00,2.4360,2.0496,10,0.420,676.68,675.76,-0.1586,-386.40,STOP_LOSS,75,9.0,14.1,-0.189,23.8,-2.82
SPY,PUT,MEAN_REVERSION,2025-11-11T11:23:00-05:00,2025-11-11T11:28:00-05:00,2.4504,2.9628,10,0.420,680.67,679.45,0.2091,512.40,TAKE_PROFIT,53,5.0,76.9,1.194,19.0,1.85
SPY,PUT,MEAN_REVERSION,2025-11-11T12:15:00-05:00,2025-11-11T12:30:00-05:00,2.4520,2.4478,10,0.420,681.12,681.13,-0.0017,-4.20,TIME_STOP,48,15.0,70.0,0.965,18.7,2.59
SPY,CALL,MEAN_REVERSION,2025-11-13T10:38:00-05:00,2025-11-13T10:42:00-05:00,2.4385,2.4343,10,0.420,677.35,677.34,-0.0017,-4.20,BREAKEVEN_STOP,53,4.0,20.8,0.047,15.0,-2.12
SPY,CALL,MEAN_REVERSION,2025-11-13T10:47:00-05:00,2025-11-13T11:02:00-05:00,2.4342,2.5812,10,0.420,676.16,676.51,0.0604,147.00,TIME_STOP,74,15.0,16.6,-0.082,21.9,-2.67
SPY,CALL,MEAN_REVERSION,2025-11-13T13:35:00-05:00,2025-11-13T13:50:00-05:00,2.4199,2.6089,10,0.420,672.19,672.64,0.0781,189.00,TIME_STOP,54,15.0,16.6,-0.006,24.0,-2.10
SPY,CALL,MEAN_REVERSION,2025-11-17T11:08:00-05:00,2025-11-17T11:15:00-05:00,2.4089,2.0183,10,0.420,669.13,668.20,-0.1622,-390.60,STOP_LOSS,54,7.0,27.8,-0.143,8.9,-2.02
SPY,CALL,MEAN_REVERSION,2025-11-17T11:17:00-05:00,2025-11-17T11:27:00-05:00,2.4056,3.0692,10,0.420,668.21,669.79,0.2759,663.60,TAKE_PROFIT,62,10.0,20.5,-0.050,14.7,-2.21
SPY,PUT,MEAN_REVERSION,2025-11-18T12:56:00-05:00,2025-11-18T13:05:00-05:00,2.3903,2.3819,10,0.420,663.96,663.98,-0.0035,-8.40,BREAKEVEN_STOP,41,9.0,76.8,0.972,23.6,2.02
SPY,CALL,MEAN_REVERSION,2025-11-19T12:38:00-05:00,2025-11-19T12:42:00-05:00,2.3732,3.1250,10,0.420,659.23,661.02,0.3168,751.80,TAKE_PROFIT,42,4.0,25.4,-0.080,24.7,-1.87
SPY,CALL,MEAN_REVERSION,2025-11-19T14:26:00-05:00,2025-11-19T14:37:00-05:00,2.3750,2.2868,10,0.420,659.71,659.50,-0.0371,-88.20,BREAKEVEN_STOP,58,11.0,22.6,-0.188,12.2,-1.52
SPY,CALL,MEAN_REVERSION,2025-11-20T10:59:00-05:00,2025-11-20T11:04:00-05:00,2.4219,1.9767,10,0.420,672.76,671.70,-0.1838,-445.20,STOP_LOSS,51,5.0,21.8,0.032,17.7,-1.71
SPY,CALL,MEAN_REVERSION,2025-11-20T11:06:00-05:00,2025-11-20T11:09:00-05:00,2.4191,2.0453,10,0.420,671.97,671.08,-0.1545,-373.80,STOP_LOSS,59,3.0,15.1,-0.025,21.3,-2.08
SPY,PUT,MEAN_REVERSION,2025-11-21T11:29:00-05:00,2025-11-21T11:36:00-05:00,2.3613,1.9833,10,0.420,655.93,656.83,-0.1601,-378.00,STOP_LOSS,65,7.0,76.6,1.077,10.7,1.63
SPY,PUT,MEAN_REVERSION,2025-11-21T11:38:00-05:00,2025-11-21T11:50:00-05:00,2.3656,2.0044,10,0.420,657.12,657.98,-0.1527,-361.20,STOP_LOSS,64,12.0,81.7,1.036,12.7,2.27
SPY,PUT,MEAN_REVERSION,2025-11-21T11:59:00-05:00,2025-11-21T12:04:00-05:00,2.3783,2.5295,10,0.420,660.64,660.28,0.0636,151.20,TRAILING_STOP,55,5.0,93.1,0.979,22.2,3.12
SPY,PUT,MEAN_REVERSION,2025-11-21T13:50:00-05:00,2025-11-21T13:54:00-05:00,2.3894,2.9270,10,0.420,663.73,662.45,0.2250,537.60,TAKE_PROFIT,72,4.0,89.2,1.189,24.8,2.37
SPY,PUT,MEAN_REVERSION,2025-11-24T12:44:00-05:00,2025-11-24T12:59:00-05:00,2.4080,2.3324,10,0.420,668.90,669.08,-0.0314,-75.60,TIME_STOP,47,15.0,80.0,0.993,18.2,1.64
SPY,PUT,MEAN_REVERSION,2025-11-25T10:44:00-05:00,2025-11-25T10:51:00-05:00,2.4135,2.9133,10,0.420,670.42,669.23,0.2071,499.80,TAKE_PROFIT,47,7.0,71.9,1.006,11.7,1.95
SPY,PUT,MEAN_REVERSION,2025-11-25T11:56:00-05:00,2025-11-25T12:11:00-05:00,2.4190,2.1418,10,0.420,671.94,672.60,-0.1146,-277.20,TIME_STOP,52,15.0,75.2,0.957,9.6,2.11
SPY,PUT,MEAN_REVERSION,2025-11-25T12:23:00-05:00,2025-11-25T12:37:00-05:00,2.4244,2.0590,10,0.420,673.44,674.31,-0.1507,-365.40,STOP_LOSS,51,14.0,83.5,0.966,19.8,2.31
SPY,PUT,MEAN_REVERSION,2025-11-26T10:59:00-05:00,2025-11-26T11:14:00-05:00,2.4464,2.1902,10,0.420,679.56,680.17,-0.1047,-256.20,TIME_STOP,51,15.0,73.8,1.030,16.3,2.31
SPY,PUT,MEAN_REVERSION,2025-11-28T10:50:00-05:00,2025-11-28T11:05:00-05:00,2.4574,2.4574,10,0.420,682.61,682.61,0.0000,0.00,TIME_STOP,46,15.0,75.4,1.025,23.9,2.46
SPY,PUT,MEAN_REVERSION,2025-11-28T12:59:00-05:00,2025-11-28T12:59:00-05:00,2.4602,2.4602,10,0.420,683.39,683.39,0.0000,0.00,EOD_CLOSE,51,0.0,76.5,1.097,19.2,1.76
SPY,PUT,MEAN_REVERSION,2025-12-01T11:47:00-05:00,2025-12-01T12:02:00-05:00,2.4565,2.6539,10,0.420,682.37,681.90,0.0804,197.40,TIME_STOP,61,15.0,81.5,1.010,16.5,2.12
SPY,PUT,MEAN_REVERSION,2025-12-01T12:44:00-05:00,2025-12-01T12:59:00-05:00,2.4573,2.6883,10,0.420,682.58,682.03,0.0940,231.00,TIME_STOP,48,15.0,72.3,1.080,13.8,1.89
SPY,CALL,MEAN_REVERSION,2025-12-02T11:23:00-05:00,2025-12-02T11:31:00-05:00,2.4496,2.0548,10,0.420,680.44,679.50,-0.1612,-394.80,STOP_LOSS,60,8.0,20.6,-0.009,20.2,-2.66
SPY,CALL,MEAN_REVERSION,2025-12-02T12:59:00-05:00,2025-12-02T13:07:00-05:00,2.4485,2.9441,10,0.420,680.14,681.32,0.2024,495.60,TAKE_PROFIT,46,8.0,19.3,-0.034,22.0,-1.71
SPY,PUT,MEAN_REVERSION,2025-12-03T10:35:00-05:00,2025-12-03T10:45:00-05:00,2.4579,2.4579,10,0.420,682.76,682.76,0.0000,0.00,BREAKEVEN_STOP,71,10.0,76.8,1.095,7.2,2.51
SPY,PUT,MEAN_REVERSION,2025-12-03T11:35:00-05:00,2025-12-03T11:50:00-05:00,2.4597,2.7201,10,0.420,683.26,682.64,0.1059,260.40,TIME_STOP,50,15.0,70.5,1.096,10.3,1.98
SPY,PUT,MEAN_REVERSION,2025-12-03T13:41:00-05:00,2025-12-03T13:56:00-05:00,2.4634,2.5726,10,0.420,684.29,684.03,0.0443,109.20,TIME_STOP,48,15.0,73.6,1.027,17.1,1.94
SPY,PUT,MEAN_REVERSION,2025-12-03T14:50:00-05:00,2025-12-03T15:05:00-05:00,2.4649,2.5531,10,0.420,684.69,684.48,0.0358,88.20,TIME_STOP,41,15.0,73.3,1.046,14.5,1.74
SPY,CALL,MEAN_REVERSION,2025-12-04T14:19:00-05:00,2025-12-04T14:22:00-05:00,2.4573,2.0709,10,0.420,682.57,681.65,-0.1572,-386.40,STOP_LOSS,76,3.0,17.0,-0.089,16.4,-2.05
SPY,CALL,MEAN_REVERSION,2025-12-04T14:24:00-05:00,2025-12-04T14:34:00-05:00,2.4547,2.9545,10,0.420,681.87,683.06,0.2036,499.80,TAKE_PROFIT,75,10.0,5.1,-0.258,23.9,-2.54
SPY,CALL,MEAN_REVERSION,2025-12-05T12:36:00-05:00,2025-12-05T12:51:00-05:00,2.4649,3.0193,10,0.420,684.69,686.01,0.2249,554.40,TIME_STOP,41,15.0,21.3,-0.014,24.3,-2.04
SPY,CALL,MEAN_REVERSION,2025-12-10T10:38:00-05:00,2025-12-10T10:49:00-05:00,2.4548,2.9882,10,0.420,681.88,683.15,0.2173,533.40,TAKE_PROFIT,55,11.0,24.4,-0.221,10.1,-1.80
SPY,PUT,MEAN_REVERSION,2025-12-10T11:23:00-05:00,2025-12-10T11:38:00-05:00,2.4612,2.4864,10,0.420,683.66,683.60,0.0102,25.20,TIME_STOP,49,15.0,72.5,0.979,13.9,1.99
SPY,PUT,MEAN_REVERSION,2025-12-10T12:53:00-05:00,2025-12-10T13:08:00-05:00,2.4616,2.4196,10,0.420,683.77,683.87,-0.0171,-42.00,TIME_STOP,44,15.0,74.2,1.037,10.7,1.64
SPY,PUT,MEAN_REVERSION,2025-12-10T14:08:00-05:00,2025-12-10T14:23:00-05:00,2.4665,2.8109,10,0.420,685.13,684.31,0.1396,344.40,TIME_STOP,74,15.0,84.4,1.247,24.2,2.78
SPY,PUT,MEAN_REVERSION,2025-12-11T11:42:00-05:00,2025-12-11T11:54:00-05:00,2.4718,3.0388,10,0.420,686.62,685.27,0.2294,567.00,TAKE_PROFIT,54,12.0,70.4,1.111,9.2,1.66
SPY,PUT,MEAN_REVERSION,2025-12-11T12:23:00-05:00,2025-12-11T12:38:00-05:00,2.4748,2.4076,10,0.420,687.45,687.61,-0.0272,-67.20,TIME_STOP,53,15.0,79.5,0.984,16.1,2.08
SPY,CALL,MEAN_REVERSION,2025-12-15T12:51:00-05:00,2025-12-15T13:05:00-05:00,2.4466,2.9590,10,0.420,679.61,680.83,0.2094,512.40,TAKE_PROFIT,41,14.0,27.4,-0.256,20.1,-1.56
SPY,CALL,MEAN_REVERSION,2025-12-16T12:59:00-05:00,2025-12-16T13:14:00-05:00,2.4322,2.6212,10,0.420,675.60,676.05,0.0777,189.00,TIME_STOP,40,15.0,23.0,0.001,22.3,-2.28
SPY,CALL,MEAN_REVERSION,2025-12-17T13:47:00-05:00,2025-12-17T14:02:00-05:00,2.4201,2.3487,10,0.420,672.26,672.09,-0.0295,-71.40,TIME_STOP,58,15.0,21.3,-0.024,14.7,-1.56
SPY,PUT,MEAN_REVERSION,2025-12-18T10:34:00-05:00,2025-12-18T10:42:00-05:00,2.4464,2.0642,10,0.420,679.56,680.47,-0.1562,-382.20,STOP_LOSS,42,8.0,70.8,0.979,19.3,2.29
SPY,PUT,MEAN_REVERSION,2025-12-19T12:20:00-05:00,2025-12-19T12:35:00-05:00,2.4506,2.5598,10,0.420,680.72,680.46,0.0446,109.20,TIME_STOP,40,15.0,73.7,1.066,19.5,1.73
SPY,PUT,MEAN_REVERSION,2025-12-22T11:11:00-05:00,2025-12-22T11:26:00-05:00,2.4639,2.3841,10,0.420,684.41,684.60,-0.0324,-79.80,TIME_STOP,60,15.0,73.3,1.013,10.7,2.45
SPY,PUT,MEAN_REVERSION,2025-12-22T12:50:00-05:00,2025-12-22T13:05:00-05:00,2.4661,2.4955,10,0.420,685.04,684.97,0.0119,29.40,TIME_STOP,43,15.0,73.4,1.024,14.6,1.72
SPY,CALL,MEAN_REVERSION,2025-12-26T11:14:00-05:00,2025-12-26T11:29:00-05:00,2.4837,2.6223,10,0.420,689.93,690.26,0.0558,138.60,TIME_STOP,49,15.0,24.8,-0.215,20.8,-1.75
SPY,CALL,MEAN_REVERSION,2025-12-26T13:23:00-05:00,2025-12-26T13:38:00-05:00,2.4817,2.7337,10,0.420,689.36,689.96,0.1015,252.00,TIME_STOP,49,15.0,25.5,-0.067,17.9,-1.84
SPY,CALL,MEAN_REVERSION,2025-12-29T12:23:00-05:00,2025-12-29T12:38:00-05:00,2.4715,2.3791,10,0.420,686.54,686.32,-0.0374,-92.40,TIME_STOP,43,15.0,27.4,0.015,10.2,-1.87
SPY,PUT,MEAN_REVERSION,2025-12-30T11:21:00-05:00,2025-12-30T11:36:00-05:00,2.4787,2.7727,10,0.420,688.52,687.82,0.1186,294.00,TIME_STOP,50,15.0,83.1,0.958,23.5,2.33
SPY,CALL,MEAN_REVERSION,2026-01-02T13:50:00-05:00,2026-01-02T14:05:00-05:00,2.4483,3.0279,10,0.420,680.07,681.45,0.2367,579.60,TIME_STOP,46,15.0,27.9,-0.339,14.2,-1.63
SPY,PUT,MEAN_REVERSION,2026-01-05T10:29:00-05:00,2026-01-05T10:44:00-05:00,2.4787,2.6803,10,0.420,688.53,688.05,0.0813,201.60,TIME_STOP,71,15.0,76.5,1.105,21.4,2.97
SPY,PUT,MEAN_REVERSION,2026-01-06T12:25:00-05:00,2026-01-06T12:40:00-05:00,2.4861,2.4357,10,0.420,690.58,690.70,-0.0203,-50.40,TIME_STOP,43,15.0,79.9,1.049,19.2,1.50
SPY,PUT,MEAN_REVERSION,2026-01-06T13:44:00-05:00,2026-01-06T13:59:00-05:00,2.4889,2.3419,10,0.420,691.37,691.72,-0.0591,-147.00,TIME_STOP,49,15.0,73.6,1.165,21.7,1.88
SPY,PUT,MEAN_REVERSION,2026-01-07T11:44:00-05:00,2026-01-07T11:59:00-05:00,2.4955,2.3695,10,0.420,693.20,693.50,-0.0505,-126.00,TIME_STOP,70,15.0,78.6,1.260,11.7,2.29
SPY,PUT,MEAN_REVERSION,2026-01-07T12:01:00-05:00,2026-01-07T12:16:00-05:00,2.4969,2.4381,10,0.420,693.59,693.73,-0.0235,-58.80,TIME_STOP,51,15.0,76.7,0.959,17.0,2.42
SPY,PUT,MEAN_REVERSION,2026-01-08T12:52:00-05:00,2026-01-08T13:07:00-05:00,2.4859,2.8639,10,0.420,690.53,689.63,0.1521,378.00,TIME_STOP,45,15.0,70.2,0.996,10.8,2.33
SPY,PUT,MEAN_REVERSION,2026-01-09T10:29:00-05:00,2026-01-09T10:43:00-05:00,2.4953,2.9951,10,0.420,693.13,691.94,0.2003,499.80,TAKE_PROFIT,51,14.0,73.2,1.010,15.4,2.30
SPY,PUT,MEAN_REVERSION,2026-01-09T11:53:00-05:00,2026-01-09T12:08:00-05:00,2.4984,2.4396,10,0.420,694.00,694.14,-0.0235,-58.80,TIME_STOP,41,15.0,78.2,0.971,16.3,1.93
SPY,PUT,MEAN_REVERSION,2026-01-09T13:38:00-05:00,2026-01-09T13:53:00-05:00,2.5008,2.5638,10,0.420,694.66,694.51,0.0252,63.00,TIME_STOP,47,15.0,76.3,1.051,17.0,1.75
SPY,PUT,MEAN_REVERSION,2026-01-12T13:02:00-05:00,2026-01-12T13:17:00-05:00,2.5016,2.4932,10,0.420,694.89,694.91,-0.0034,-8.40,TIME_STOP,42,15.0,71.1,1.133,15.2,1.52
SPY,PUT,MEAN_REVERSION,2026-01-12T14:32:00-05:00,2026-01-12T14:47:00-05:00,2.5043,2.4623,10,0.420,695.65,695.75,-0.0168,-42.00,TIME_STOP,46,15.0,77.3,1.158,24.9,1.71
